Start_Time,State,Weather_Condition
2016-03-14 07:03:27,OH,Overcast
2016-03-14 07:27:29,OH,Overcast
2016-03-14 07:31:17,OH,Overcast
2016-03-14 07:45:42,OH,Fog
2016-03-14 07:56:41,OH,Overcast
2016-03-14 07:58:00,OH,Overcast
2016-03-14 08:03:00,OH,Overcast
2016-03-14 08:06:40,OH,Overcast
2016-03-14 08:07:27,OH,Overcast
2016-03-14 08:35:36,OH,Overcast
2016-03-14 09:01:50,OH,Overcast
2016-03-14 09:03:48,OH,Mostly Cloudy
2016-03-14 09:14:25,OH,Scattered Clouds
2016-03-14 09:22:34,OH,Overcast
2016-03-14 09:34:02,OH,Overcast
2016-03-14 09:34:35,OH,Scattered Clouds
2016-03-14 11:15:46,OH,Mostly Cloudy
2016-03-14 13:12:57,OH,Rain
2016-03-14 13:33:38,OH,Rain
2016-03-14 15:02:26,OH,Mostly Cloudy
2016-03-14 17:19:43,OH,Mostly Cloudy
2016-03-14 17:28:00,OH,Scattered Clouds
2016-03-15 06:01:06,OH,Overcast
2016-03-15 06:58:33,OH,Overcast
2016-03-15 07:22:02,OH,Haze
2016-03-15 07:47:00,OH,Overcast
2016-03-15 07:56:30,OH,Overcast
2016-03-15 08:06:07,OH,Overcast
2016-03-15 08:13:31,OH,Light Rain
2016-03-15 08:25:06,OH,Overcast
2016-03-15 11:13:58,OH,Overcast
2016-03-15 12:30:02,OH,Mostly Cloudy
2016-03-15 13:13:45,OH,Scattered Clouds
2016-03-15 14:22:22,OH,Partly Cloudy
2016-03-15 14:31:24,OH,Scattered Clouds
2016-03-15 14:57:15,OH,Clear
2016-03-15 16:04:30,OH,Partly Cloudy
2016-03-16 05:01:05,OH,Haze
2016-03-16 04:59:05,OH,Overcast
2016-03-16 05:09:57,OH,Mostly Cloudy
2016-03-16 06:29:00,OH,Scattered Clouds
2016-03-16 06:47:19,OH,Scattered Clouds
2016-03-16 06:49:57,OH,Scattered Clouds
2016-03-16 07:08:25,OH,Scattered Clouds
2016-03-16 07:10:24,OH,Overcast
2016-03-16 07:23:13,OH,Overcast
2016-03-16 07:38:10,OH,Overcast
2016-03-16 07:38:20,OH,Overcast
2016-03-16 07:31:25,OH,Overcast
2016-03-16 07:55:16,OH,Overcast
2016-03-16 08:54:38,OH,Overcast
2016-03-16 09:25:43,OH,Partly Cloudy
2016-03-16 09:36:49,OH,Partly Cloudy
2016-03-16 10:41:00,OH,Scattered Clouds
2016-03-16 12:24:15,OH,Scattered Clouds
2016-03-17 04:12:59,OH,Scattered Clouds
2016-03-17 06:55:29,OH,Clear
2016-03-17 07:12:30,OH,Clear
2016-03-17 07:31:22,OH,Clear
2016-03-17 07:38:17,OH,Clear
2016-03-17 07:56:30,OH,Clear
2016-03-17 08:07:07,OH,Scattered Clouds
2016-03-17 08:07:38,OH,Scattered Clouds
2016-03-17 08:28:13,OH,Clear
2016-03-17 08:51:23,OH,Clear
2016-03-17 08:50:37,OH,Clear
2016-03-17 08:58:06,OH,Clear
2016-03-17 09:08:21,OH,Clear
2016-03-17 09:30:29,OH,Partly Cloudy
2016-03-17 11:10:37,OH,Clear
2016-03-17 11:10:37,OH,Partly Cloudy
2016-03-17 11:10:37,OH,Partly Cloudy
2016-03-17 11:10:37,OH,Partly Cloudy
2016-03-17 11:10:37,OH,Partly Cloudy
2016-03-17 14:50:41,OH,Scattered Clouds
2016-03-17 17:28:00,OH,Scattered Clouds
2016-03-17 20:18:00,OH,Scattered Clouds
2016-03-18 04:02:41,OH,Clear
2016-03-18 06:48:10,OH,Overcast
2016-03-18 07:10:13,OH,Clear
2016-03-18 09:09:35,OH,Scattered Clouds
2016-03-18 10:55:02,OH,Scattered Clouds
2016-03-18 11:10:12,OH,Clear
2016-03-18 11:44:25,OH,Clear
2016-03-18 11:44:25,OH,Scattered Clouds
2016-03-18 13:27:13,OH,Scattered Clouds
2016-03-18 13:52:00,OH,Clear
2016-03-18 14:16:10,OH,Clear
2016-03-18 14:38:06,OH,Clear
2016-03-18 14:39:06,OH,Mostly Cloudy
2016-03-18 16:16:49,OH,Mostly Cloudy
2016-03-18 16:36:53,OH,Clear
2016-03-18 16:59:00,OH,Mostly Cloudy
2016-03-18 17:44:00,OH,Mostly Cloudy
2016-03-18 18:15:34,OH,Clear
2016-06-21 10:34:40,CA,Clear
2016-06-21 10:30:16,CA,Clear
2016-06-21 10:49:14,CA,Clear
2016-06-21 10:41:42,CA,Clear
2016-06-21 10:16:26,CA,Clear
2016-06-21 10:31:06,CA,Clear
2016-06-21 10:17:17,CA,Partly Cloudy
2016-06-21 10:51:31,CA,Partly Cloudy
2016-06-21 10:56:00,CA,Clear
2016-06-21 10:57:01,CA,Clear
2016-06-21 11:02:59,CA,Clear
2016-06-21 11:06:50,CA,Clear
2016-06-21 11:11:50,CA,Clear
2016-06-21 11:13:06,CA,Clear
2016-06-21 11:19:24,CA,Clear
2016-06-21 11:16:14,CA,Clear
2016-06-21 11:16:55,CA,Clear
2016-06-21 11:20:47,CA,Clear
2016-06-21 11:37:40,CA,Partly Cloudy
2016-06-21 11:33:06,CA,Clear
2016-06-21 11:30:58,CA,Partly Cloudy
2016-06-21 11:34:23,CA,Clear
2016-06-21 11:36:40,CA,Clear
2016-06-21 11:40:35,CA,Clear
2016-06-21 11:38:59,CA,Clear
2016-06-21 11:56:59,CA,Clear
2016-06-21 11:52:03,CA,Partly Cloudy
2016-06-21 11:50:43,CA,Clear
2016-06-21 12:06:52,CA,Clear
2016-06-21 12:13:43,CA,Clear
2016-06-21 12:21:52,CA,Clear
2016-06-21 12:20:59,CA,Clear
2016-06-21 12:29:00,CA,Clear
2016-06-21 12:28:17,CA,Clear
2016-06-21 12:32:53,CA,Partly Cloudy
2016-06-21 12:39:41,CA,Partly Cloudy
2016-06-21 12:33:43,CA,Clear
2016-06-21 12:46:38,CA,Partly Cloudy
2016-06-21 12:58:04,CA,Partly Cloudy
2016-06-21 12:52:56,CA,Partly Cloudy
2016-06-21 12:53:58,CA,Partly Cloudy
2016-06-21 12:54:27,CA,Clear
2016-06-21 13:02:04,CA,Partly Cloudy
2016-06-21 13:03:25,CA,Partly Cloudy
2016-06-21 13:15:59,CA,Partly Cloudy
2016-06-21 13:18:11,CA,Clear
2016-06-21 13:27:20,CA,Clear
2016-06-21 13:23:19,CA,Clear
2016-06-21 13:35:09,CA,Haze
2016-06-21 13:34:39,CA,Clear
2016-06-21 13:38:18,CA,Clear
2016-06-21 13:59:18,CA,Clear
2016-06-21 13:59:57,CA,Clear
2016-06-21 14:06:34,CA,Partly Cloudy
2016-06-21 14:03:09,CA,Clear
2016-06-21 14:16:46,CA,Clear
2016-06-21 14:17:32,CA,Clear
2016-06-21 14:41:50,CA,Clear
2016-06-21 14:34:20,CA,Clear
2016-06-21 14:49:07,CA,Partly Cloudy
2016-06-21 14:57:48,CA,Partly Cloudy
2016-06-21 14:53:08,CA,Partly Cloudy
2016-06-21 14:51:55,CA,Clear
2016-06-21 14:52:37,CA,Clear
2016-06-21 15:09:59,CA,Clear
2016-06-21 15:23:34,CA,Clear
2016-06-21 16:02:09,CA,Clear
2016-06-21 15:55:54,CA,Clear
2016-06-21 15:56:52,CA,Clear
2016-06-21 16:16:25,CA,Clear
2016-06-21 16:47:53,CA,Clear
2016-06-21 17:55:06,CA,Clear
2016-06-21 18:48:19,CA,Clear
2016-06-21 18:58:58,CA,Clear
2016-06-21 19:21:38,CA,Clear
2016-06-21 19:36:26,CA,Clear
2016-06-21 19:38:23,CA,Clear
2016-06-21 19:34:13,CA,Clear
2016-06-21 19:45:28,CA,Clear
2016-06-21 19:46:41,CA,Clear
2016-06-21 20:03:18,CA,Partly Cloudy
2016-06-21 20:02:45,CA,Clear
2016-06-21 20:03:23,CA,Clear
2016-06-21 20:19:38,CA,Clear
2016-06-21 20:38:09,CA,Clear
2016-06-21 20:48:42,CA,Clear
2016-06-21 21:18:10,CA,Clear
2016-06-21 21:39:20,CA,Clear
2016-06-21 21:42:40,CA,Clear
2016-06-21 21:33:47,CA,Clear
2016-06-21 21:45:26,CA,Clear
2016-06-21 22:01:11,CA,Clear
2016-06-21 22:02:04,CA,Clear
2016-06-21 22:26:36,CA,Clear
2016-06-21 22:55:09,CA,Clear
2016-06-21 23:46:57,CA,Clear
2016-06-22 00:29:47,CA,Clear
2016-06-22 00:29:20,CA,Clear
2016-06-22 00:40:26,CA,Clear
2016-06-22 01:24:26,CA,Partly Cloudy
2016-06-22 01:23:44,CA,Clear
2016-06-22 01:59:16,CA,Clear
2016-06-22 02:01:25,CA,Clear
2016-06-22 02:43:31,CA,Clear
2016-06-22 03:46:12,CA,Clear
2016-06-22 04:31:35,CA,Mostly Cloudy
2016-06-22 05:53:46,CA,Partly Cloudy
2016-06-22 05:45:14,CA,Haze
2016-06-22 06:46:30,CA,Clear
2016-06-22 06:40:26,CA,Partly Cloudy
2016-06-22 07:07:21,CA,Clear
2016-06-22 08:01:02,CA,Clear
2016-06-22 08:43:06,CA,Clear
2016-06-22 09:11:07,CA,Clear
2016-06-22 09:16:22,CA,Overcast
2016-06-22 09:12:40,CA,Clear
2016-06-22 09:26:11,CA,Clear
2016-06-22 09:47:26,CA,Clear
2016-06-22 10:03:15,CA,Clear
2016-06-22 10:04:15,CA,Clear
2016-06-22 10:08:16,CA,Partly Cloudy
2016-06-22 10:11:14,CA,Clear
2016-06-22 10:21:08,CA,Partly Cloudy
2016-06-22 10:18:36,CA,Clear
2016-06-22 10:14:58,CA,Clear
2016-06-22 10:17:01,CA,Clear
2016-06-22 10:26:47,CA,Partly Cloudy
2016-06-22 10:22:06,CA,Clear
2016-06-22 10:33:41,CA,Mostly Cloudy
2016-06-22 10:49:43,CA,Clear
2016-06-22 11:00:11,CA,Clear
2016-06-22 11:02:15,CA,Clear
2016-06-22 10:53:26,CA,Clear
2016-06-22 10:54:18,CA,Clear
2016-06-22 10:58:22,CA,Clear
2016-06-22 10:57:43,CA,Scattered Clouds
2016-06-22 10:52:25,CA,Clear
2016-06-22 10:57:10,CA,Clear
2016-06-22 11:04:27,CA,Clear
2016-06-22 11:05:21,CA,Clear
2016-06-22 11:03:22,CA,Clear
2016-06-22 11:11:09,CA,Clear
2016-06-22 11:21:36,CA,Clear
2016-06-22 11:19:53,CA,Scattered Clouds
2016-06-22 11:18:40,CA,Clear
2016-06-22 11:24:04,CA,Clear
2016-06-22 11:13:07,CA,Overcast
2016-06-22 11:23:11,CA,Clear
2016-06-22 11:19:52,CA,Clear
2016-06-22 11:17:24,CA,Clear
2016-06-22 11:24:03,CA,Clear
2016-06-22 11:26:59,CA,Clear
2016-06-22 11:45:37,CA,Clear
2016-06-22 11:40:37,CA,Clear
2016-06-22 12:09:08,CA,Clear
2016-06-22 12:04:35,CA,Clear
2016-06-22 12:03:52,CA,Clear
2016-06-22 12:24:23,CA,Clear
2016-06-22 12:22:52,CA,Clear
2016-06-22 12:42:09,CA,Clear
2016-06-22 12:29:21,CA,Clear
2016-06-22 12:41:12,CA,Clear
2016-06-22 12:31:22,CA,Clear
2016-06-22 12:46:58,CA,Partly Cloudy
2016-06-22 12:43:29,CA,Clear
2016-06-22 12:56:27,CA,Partly Cloudy
2016-06-22 12:53:01,CA,Clear
2016-06-22 13:05:41,CA,Partly Cloudy
2016-06-22 13:05:08,CA,Partly Cloudy
2016-06-22 13:18:24,CA,Clear
2016-06-22 13:19:25,CA,Clear
2016-06-22 13:42:52,CA,Partly Cloudy
2016-06-22 13:42:22,CA,Clear
2016-06-22 13:54:49,CA,Partly Cloudy
2016-06-22 13:53:36,CA,Clear
2016-06-22 14:00:36,CA,Clear
2016-06-22 14:00:36,CA,Clear
2016-06-22 14:04:35,CA,Clear
2016-06-22 14:04:29,CA,Clear
2016-06-22 14:16:51,CA,Clear
2016-06-22 14:31:14,CA,Clear
2016-06-22 14:29:28,CA,Clear
2016-06-22 14:40:35,CA,Clear
2016-06-22 14:50:47,CA,Clear
2016-06-22 14:52:35,CA,Clear
2016-06-22 14:56:21,CA,Clear
2016-06-22 15:22:39,CA,Clear
2016-06-22 15:36:39,CA,Partly Cloudy
2016-06-22 15:37:17,CA,Clear
2016-06-22 15:54:24,CA,Clear
2016-06-22 15:55:13,CA,Clear
2016-06-22 15:55:51,CA,Clear
2016-06-22 16:30:45,CA,Clear
2016-06-22 16:45:30,CA,Clear
2016-06-22 16:50:46,CA,Clear
2016-06-22 16:44:48,CA,Clear
2016-06-22 16:44:23,CA,Clear
2016-06-22 17:47:35,CA,Clear
2016-06-22 17:44:46,CA,Clear
2016-06-22 17:56:42,CA,Clear
2016-06-22 18:06:34,CA,Clear
2016-06-22 18:13:45,CA,Clear
2016-06-22 18:26:43,CA,Clear
2016-06-22 18:45:07,CA,Partly Cloudy
2016-06-22 18:54:05,CA,Partly Cloudy
2016-06-22 18:52:35,CA,Clear
2016-06-22 19:02:49,CA,Clear
2016-06-22 18:53:20,CA,Clear
2016-06-22 19:21:16,CA,Clear
2016-06-22 19:27:10,CA,Clear
2016-06-22 19:25:00,CA,Clear
2016-06-22 19:38:29,CA,Clear
2016-06-22 19:39:03,CA,Clear
2016-06-22 19:50:32,CA,Clear
2016-06-22 19:49:43,CA,Clear
2016-06-22 19:52:44,CA,Clear
2016-06-22 19:58:19,CA,Clear
2016-06-22 20:07:30,CA,Clear
2016-06-22 20:20:55,CA,Clear
2016-06-22 20:42:15,CA,Clear
2016-06-22 20:51:12,CA,Clear
2016-06-22 21:10:41,CA,Clear
2016-06-22 21:44:20,CA,Clear
2016-06-22 22:01:43,CA,Partly Cloudy
2016-06-22 22:02:42,CA,Clear
2016-06-22 22:08:03,CA,Clear
2016-06-22 22:23:58,CA,Mostly Cloudy
2016-06-22 22:22:53,CA,Partly Cloudy
2016-06-22 22:34:05,CA,Clear
2016-06-22 22:42:15,CA,Clear
2016-06-22 23:26:28,CA,Light Rain
2016-06-22 23:28:00,CA,Clear
2016-06-22 23:54:48,CA,Clear
2016-06-23 00:12:46,CA,Clear
2016-06-23 01:32:38,CA,Clear
2016-06-23 01:32:06,CA,Scattered Clouds
2016-06-23 01:37:25,CA,Clear
2016-06-23 02:30:30,CA,Clear
2016-06-23 02:22:17,CA,Clear
2016-06-23 02:48:04,CA,Overcast
2016-06-23 03:04:28,CA,Light Rain
2016-06-23 03:33:33,CA,Partly Cloudy
2016-06-23 03:34:59,CA,Mostly Cloudy
2016-06-23 06:12:18,CA,Mostly Cloudy
2016-06-23 06:42:10,CA,Scattered Clouds
2016-06-23 07:26:37,CA,Clear
2016-06-23 07:10:03,CA,Clear
2016-06-23 07:12:38,CA,Clear
2016-06-23 08:42:50,CA,Partly Cloudy
2016-06-23 08:48:31,CA,Clear
2016-06-23 09:00:24,CA,Clear
2016-06-23 08:59:12,CA,Clear
2016-06-23 09:29:19,CA,Clear
2016-06-23 09:20:26,CA,Clear
2016-06-23 09:22:33,CA,Clear
2016-06-23 09:28:40,CA,Clear
2016-06-23 09:38:38,CA,Clear
2016-06-23 09:36:50,CA,Clear
2016-06-23 09:30:59,CA,Clear
2016-06-23 09:57:56,CA,Partly Cloudy
2016-06-23 09:50:39,CA,Clear
2016-06-23 09:52:09,CA,Clear
2016-06-23 10:01:11,CA,Clear
2016-06-23 09:55:31,CA,Clear
2016-06-23 10:14:53,CA,Clear
2016-06-23 10:17:23,CA,Clear
2016-06-23 10:19:30,CA,Clear
2016-06-23 10:31:07,CA,Clear
2016-06-23 10:22:09,CA,Clear
2016-06-23 10:31:51,CA,Clear
2016-06-23 10:32:51,CA,Clear
2016-06-23 10:31:12,CA,Clear
2016-06-23 10:42:49,CA,Clear
2016-06-23 10:34:49,CA,Clear
2016-06-23 10:40:13,CA,Clear
2016-06-23 10:41:17,CA,Clear
2016-06-23 10:46:36,CA,Clear
2016-06-23 10:48:42,CA,Clear
2016-06-23 10:55:43,CA,Clear
2016-06-23 10:55:44,CA,Clear
2016-06-23 10:54:58,CA,Clear
2016-06-23 10:59:32,CA,Partly Cloudy
2016-06-23 10:58:32,CA,Clear
2016-06-23 11:08:38,CA,Clear
2016-06-23 11:00:44,CA,Clear
2016-06-23 11:10:15,CA,Clear
2016-06-23 11:22:34,CA,Partly Cloudy
2016-06-23 11:29:52,CA,Clear
2016-06-23 11:31:02,CA,Clear
2016-06-23 11:42:47,CA,Clear
2016-06-23 11:37:34,CA,Clear
2016-06-23 11:51:30,CA,Clear
2016-06-23 12:04:13,CA,Clear
2016-06-23 12:11:21,CA,Clear
2016-06-23 12:05:46,CA,Clear
2016-06-23 12:10:20,CA,Clear
2016-06-23 12:05:00,CA,Clear
2016-06-23 12:06:39,CA,Clear
2016-06-23 12:08:34,CA,Clear
2016-06-23 12:12:10,CA,Clear
2016-06-23 12:15:04,CA,Clear
2016-06-23 12:34:23,CA,Clear
2016-06-23 12:39:50,CA,Clear
2016-06-23 12:40:41,CA,Clear
2016-06-23 12:46:31,CA,Clear
2016-06-23 13:05:26,CA,Clear
2016-06-23 12:56:39,CA,Clear
2016-06-23 12:58:28,CA,Clear
2016-06-23 13:05:56,CA,Clear
2016-06-23 13:06:36,CA,Clear
2016-06-23 13:27:16,CA,Clear
2016-06-23 13:24:03,CA,Clear
2016-06-23 13:30:27,CA,Partly Cloudy
2016-06-23 13:26:32,CA,Clear
2016-06-23 13:27:25,CA,Clear
2016-06-23 13:41:25,CA,Clear
2016-06-23 13:43:41,CA,Clear
2016-06-23 13:58:07,CA,Clear
2016-06-23 13:57:28,CA,Clear
2016-06-23 13:55:28,CA,Clear
2016-06-23 14:12:22,CA,Clear
2016-06-23 14:18:52,CA,Clear
2016-06-23 14:14:12,CA,Clear
2016-06-23 14:40:44,CA,Clear
2016-06-23 14:40:26,CA,Clear
2016-06-23 14:41:19,CA,Clear
2016-06-23 14:48:27,CA,Clear
2016-06-23 14:53:08,CA,Clear
2016-06-23 14:58:12,CA,Clear
2016-06-23 15:28:19,CA,Clear
2016-06-23 15:26:19,CA,Clear
2016-06-23 15:44:09,CA,Clear
2016-06-23 16:46:10,CA,Clear
2016-06-23 17:51:08,CA,Clear
2016-06-23 18:10:16,CA,Clear
2016-06-23 18:33:58,CA,Clear
2016-06-23 18:39:23,CA,Clear
2016-06-23 18:55:32,CA,Clear
2016-06-23 18:52:09,CA,Clear
2016-06-23 18:50:13,CA,Clear
2016-06-23 19:31:21,CA,Clear
2016-06-23 19:31:36,CA,Clear
2016-06-23 19:26:03,CA,Clear
2016-06-23 19:26:59,CA,Clear
2016-06-23 19:56:23,CA,Clear
2016-06-23 22:27:06,CA,Scattered Clouds
2016-06-23 22:26:22,CA,Clear
2016-06-23 23:47:46,CA,Clear
2016-06-24 00:02:45,CA,Clear
2016-06-24 01:31:16,CA,Mostly Cloudy
2016-06-24 01:31:47,CA,Clear
2016-06-24 02:05:59,CA,Overcast
2016-06-24 02:20:24,CA,Overcast
2016-06-24 02:20:55,CA,Clear
2016-06-24 03:04:15,CA,Clear
2016-06-24 03:23:33,CA,Clear
2016-06-24 03:33:31,CA,Overcast
2016-06-24 05:27:39,CA,Clear
2016-06-24 05:55:18,CA,Overcast
2016-06-24 06:17:30,CA,Clear
2016-06-24 07:59:05,CA,Clear
2016-06-24 07:36:05,CA,Clear
2016-06-24 08:14:11,CA,Mostly Cloudy
2016-06-24 08:24:50,CA,Partly Cloudy
2016-06-24 08:36:26,CA,Clear
2016-06-24 08:20:52,CA,Clear
2016-06-24 09:01:21,CA,Clear
2016-06-24 09:14:07,CA,Clear
2016-06-24 09:15:40,CA,Scattered Clouds
2016-06-24 09:16:51,CA,Clear
2016-06-24 09:34:09,CA,Clear
2016-06-24 09:53:22,CA,Clear
2016-06-24 09:50:10,CA,Clear
2016-06-24 09:57:02,CA,Clear
2016-06-24 09:55:36,CA,Clear
2016-06-24 10:08:35,CA,Scattered Clouds
2016-06-24 10:12:07,CA,Clear
2016-06-24 10:15:39,CA,Clear
2016-06-24 10:14:25,CA,Clear
2016-06-24 10:31:04,CA,Clear
2016-06-24 10:45:44,CA,Clear
2016-06-24 10:50:15,CA,Clear
2016-06-24 10:47:57,CA,Clear
2016-06-24 10:50:32,CA,Clear
2016-06-24 10:56:19,CA,Clear
2016-06-24 11:00:05,CA,Clear
2016-06-24 11:02:47,CA,Clear
2016-06-24 11:05:00,CA,Clear
2016-06-24 11:04:32,CA,Clear
2016-06-24 11:15:44,CA,Clear
2016-06-24 11:31:13,CA,Clear
2016-06-24 11:33:38,CA,Clear
2016-06-24 11:36:12,CA,Clear
2016-06-24 11:50:13,CA,Clear
2016-06-24 12:03:32,CA,Clear
2016-06-24 12:05:50,CA,Clear
2016-06-24 11:56:21,CA,Clear
2016-06-24 12:18:27,CA,Clear
2016-06-24 12:22:44,CA,Clear
2016-06-24 12:21:36,CA,Clear
2016-06-24 12:47:29,CA,Clear
2016-06-24 12:49:42,CA,Clear
2016-06-24 12:51:46,CA,Clear
2016-06-24 13:04:21,CA,Clear
2016-06-24 13:12:07,CA,Partly Cloudy
2016-06-24 13:12:04,CA,Partly Cloudy
2016-06-24 13:06:39,CA,Clear
2016-06-24 13:11:37,CA,Clear
2016-06-24 13:18:04,CA,Clear
2016-06-24 13:28:36,CA,Clear
2016-06-24 13:36:40,CA,Clear
2016-06-24 13:54:57,CA,Clear
2016-06-24 13:48:03,CA,Clear
2016-06-24 13:47:25,CA,Clear
2016-06-24 13:50:55,CA,Clear
2016-06-24 13:54:40,CA,Clear
2016-06-24 14:01:49,CA,Clear
2016-06-24 14:03:36,CA,Partly Cloudy
2016-06-24 14:06:46,CA,Clear
2016-06-24 14:08:00,CA,Clear
2016-06-24 14:30:33,CA,Clear
2016-06-24 14:37:24,CA,Clear
2016-06-24 14:38:35,CA,Clear
2016-06-24 14:47:02,CA,Clear
2016-06-24 14:48:52,CA,Clear
2016-06-24 15:37:48,CA,Clear
2016-06-24 15:54:10,CA,Clear
2016-06-24 15:54:51,CA,Clear
2016-06-24 16:32:12,CA,Clear
2016-06-24 16:50:04,CA,Clear
2016-06-24 17:04:35,CA,Clear
2016-06-24 17:06:48,CA,Clear
2016-06-24 17:06:12,CA,Clear
2016-06-24 17:13:56,CA,Clear
2016-06-24 17:21:09,CA,Clear
2016-06-24 17:31:23,CA,Clear
2016-06-24 18:22:10,CA,Clear
2016-06-24 18:23:46,CA,Clear
2016-06-24 18:46:15,CA,Clear
2016-06-24 19:12:11,CA,Clear
2016-06-24 19:12:55,CA,Clear
2016-06-24 19:15:37,CA,Clear
2016-06-24 19:24:04,CA,Clear
2016-06-24 19:41:20,CA,Clear
2016-06-24 19:38:36,CA,Clear
2016-06-24 19:37:26,CA,Clear
2016-06-24 20:01:01,CA,Clear
2016-06-24 19:57:20,CA,Clear
2016-06-24 20:07:11,CA,Clear
2016-06-24 20:22:07,CA,Clear
2016-06-24 20:21:29,CA,Clear
2016-06-24 20:23:18,CA,Clear
2016-06-24 20:22:15,CA,Clear
2016-06-24 20:19:39,CA,Clear
2016-06-24 20:51:26,CA,Clear
2016-06-24 21:20:33,CA,Clear
2016-06-24 21:28:03,CA,Clear
2016-06-24 21:42:59,CA,Clear
2016-06-24 21:43:45,CA,Clear
2016-06-24 21:45:46,CA,Clear
2016-06-24 21:48:13,CA,Clear
2016-06-24 21:47:17,CA,Clear
2016-06-24 21:58:47,CA,Clear
2016-06-24 22:02:01,CA,Clear
2016-06-24 21:59:35,CA,Clear
2016-06-24 22:10:04,CA,Clear
2016-06-24 22:08:04,CA,Clear
2016-06-24 22:07:19,CA,Clear
2016-06-24 22:27:29,CA,Clear
2016-06-24 22:28:49,CA,Clear
2016-06-24 22:37:16,CA,Clear
2016-06-24 22:38:16,CA,Clear
2016-06-24 23:38:50,CA,Clear
2016-06-24 23:54:37,CA,Clear
2016-06-24 23:55:30,CA,Clear
2016-06-25 00:08:30,CA,Clear
2016-06-25 00:29:31,CA,Clear
2016-06-25 00:28:38,CA,Clear
2016-06-25 00:30:25,CA,Clear
2016-06-25 00:31:16,CA,Clear
2016-06-25 01:31:11,CA,Clear
2016-06-25 01:32:04,CA,Clear
2016-06-25 01:51:52,CA,Clear
2016-06-25 02:04:22,CA,Clear
2016-06-25 02:05:40,CA,Clear
2016-06-25 02:23:05,CA,Clear
2016-06-25 02:22:32,CA,Clear
2016-06-25 02:23:50,CA,Clear
2016-06-25 02:31:51,CA,Clear
2016-06-25 02:30:49,CA,Clear
2016-06-25 03:24:53,CA,Clear
2016-06-25 04:18:20,CA,Clear
2016-06-25 04:17:54,CA,Clear
2016-06-25 04:30:11,CA,Clear
2016-06-25 05:26:00,CA,Clear
2016-06-25 04:58:12,CA,Clear
2016-06-25 05:25:30,CA,Clear
2016-06-25 04:57:48,CA,Clear
2016-06-25 05:52:57,CA,Clear
2016-06-25 06:17:03,CA,Clear
2016-06-25 07:17:37,CA,Clear
2016-06-25 07:17:37,CA,Clear
2016-06-25 08:20:41,CA,Clear
2016-06-25 08:21:48,CA,Clear
2016-06-25 10:18:55,CA,Clear
2016-06-25 07:17:37,CA,Partly Cloudy
2016-06-25 12:46:38,CA,Clear
2016-06-25 07:17:37,CA,Clear
2016-06-25 07:17:37,CA,Clear
2016-06-25 07:17:37,CA,Clear
2016-06-25 13:10:33,CA,Clear
2016-06-25 07:17:37,CA,Clear
2016-06-25 07:17:37,CA,Clear
2016-06-25 13:30:32,CA,Clear
2016-06-25 07:17:37,CA,Clear
2016-06-25 13:30:32,CA,Clear
2016-06-25 13:30:32,CA,Clear
2016-06-25 14:24:03,CA,Clear
2016-06-25 13:30:32,CA,Partly Cloudy
2016-06-25 14:34:55,CA,Clear
2016-06-25 13:30:32,CA,Partly Cloudy
2016-06-25 13:30:32,CA,Partly Cloudy
2016-06-25 13:30:32,CA,Clear
2016-06-25 13:30:32,CA,Clear
2016-06-25 14:53:27,CA,Clear
2016-06-25 14:54:43,CA,Clear
2016-06-25 15:28:37,CA,Clear
2016-06-25 15:46:19,CA,Clear
2016-06-25 15:45:26,CA,Clear
2016-06-25 15:44:00,CA,Clear
2016-06-25 15:46:41,CA,Clear
2016-06-25 15:55:00,CA,Clear
2016-06-25 15:56:53,CA,Partly Cloudy
2016-06-25 15:56:15,CA,Clear
2016-06-25 15:53:49,CA,Clear
2016-06-25 15:58:31,CA,Clear
2016-06-25 15:54:07,CA,Clear
2016-06-25 16:24:23,CA,Partly Cloudy
2016-06-25 16:23:50,CA,Clear
2016-06-25 16:21:42,CA,Clear
2016-06-25 16:34:08,CA,Clear
2016-06-25 17:04:57,CA,Clear
2016-06-25 17:17:49,CA,Clear
2016-06-25 17:50:17,CA,Clear
2016-06-25 17:37:20,CA,Clear
2016-06-25 18:40:57,CA,Clear
2016-06-25 19:14:58,CA,Clear
2016-06-25 19:22:18,CA,Clear
2016-06-25 19:33:56,CA,Partly Cloudy
2016-06-25 19:59:16,CA,Partly Cloudy
2016-06-25 20:18:11,CA,Clear
2016-06-25 20:17:16,CA,Partly Cloudy
2016-06-25 20:19:44,CA,Clear
2016-06-25 20:27:18,CA,Clear
2016-06-25 20:25:20,CA,Partly Cloudy
2016-06-25 20:22:04,CA,Clear
2016-06-25 20:27:35,CA,Clear
2016-06-25 21:16:30,CA,Clear
2016-06-25 21:25:28,CA,Clear
2016-06-26 00:21:18,CA,Clear
2016-06-26 00:21:56,CA,Clear
2016-06-26 01:31:08,CA,Clear
2016-06-26 01:07:08,CA,Clear
2016-06-26 01:31:45,CA,Clear
2016-06-26 02:35:21,CA,Clear
2016-06-26 02:54:56,CA,Clear
2016-06-26 02:34:42,CA,Clear
2016-06-26 03:35:12,CA,Clear
2016-06-26 03:48:23,CA,Clear
2016-06-26 03:42:30,CA,Clear
2016-06-26 03:34:40,CA,Clear
2016-06-26 04:30:12,CA,Partly Cloudy
2016-06-26 04:19:48,CA,Clear
